_CustomObjectKey,id_titulo,id_titular,id_subscritor,id_cliente,num_titulo,serie,plano,origem,id_titulo_darwin
3473184,a0o6g00000H9R4WAAV,a0i6g00000AhmUOAAZ,a0i6g00000AhmUOAAZ,0016g00002RJlvLAAT,89376,AC,A60PM,CAP,89376
3473185,a0o6g00000H9R4YAAV,a0i6g00000AhlQYAAZ,a0i6g00000AhlQYAAZ,0016g00002RJlsyAAD,347555,AB,A60PM,CAP,347555
3473186,a0o6g00000H9R4ZAAV,a0i6g00000AhlQkAAJ,a0i6g00000AhlQkAAJ,0016g00002RJzLQAA1,10783,AD,A60PM,CAP,10783
3473187,a0o6g00000H9R4bAAF,a0i6g00000AhlRCAAZ,a0i6g00000AhlRCAAZ,0016g00002RJpRkAAL,121182,AB,A48PM,CAP,121182
3473188,a0o6g00000H9R4cAAF,a0i6g00000AhmDiAAJ,a0i6g00000AhmDiAAJ,0016g00002RJvrgAAD,346979,AB,A60PM,CAP,346979
3473189,a0o6g00000H9R4eAAF,a0i6g00000AhlRQAAZ,a0i6g00000AhlRQAAZ,0016g00002RK0xxAAD,89746,AC,A60PM,CAP,89746
3473190,a0o6g00000H9R4fAAF,a0i6g00000AhlRRAAZ,a0i6g00000AhlRRAAZ,0016g00002RJxOiAAL,121183,AB,A48PM,CAP,121183
3473191,a0o6g00000H9R4hAAF,a0i6g00000AhmKUAAZ,a0i6g00000AhmKUAAZ,0016g00002RJsxwAAD,346981,AB,E60PM,CAP,346981
3473192,a0o6g00000H9R4lAAF,a0i6g00000AhmGrAAJ,a0i6g00000AhmGrAAJ,0016g00002RJvkWAAT,346983,AB,A60PM,CAP,346983
3473193,a0o6g00000H9R4wAAF,a0i6g00000AhmUaAAJ,a0i6g00000AhmUaAAJ,0016g00002RJyrXAAT,10610,AD,A60PM,CAP,10610
3473194,a0o6g00000H9R50AAF,a0i6g00000AhlivAAB,a0i6g00000AhlivAAB,0016g00002RK1YHAA1,10613,AD,A60PM,CAP,10613
3473195,a0o6g00000H9R51AAF,a0i6g00000Ahlj4AAB,a0i6g00000Ahlj4AAB,0016g00002RJn6uAAD,350874,AA,A48PU,CAP,350874
3473196,a0o6g00000H9R58AAF,a0i6g00000AhmErAAJ,a0i6g00000AhmErAAJ,0016g00002RJukSAAT,10619,AD,A60PM,CAP,10619
3473197,a0o6g00000H9R5BAAV,a0i6g00000AhljEAAR,a0i6g00000AhljEAAR,0016g00002RK0QpAAL,110055,AA,PUF36,CAP,110055
3473198,a0o6g00000H9R5CAAV,a0i6g00000AhljFAAR,a0i6g00000AhljFAAR,0016g00002RJyrQAAT,347164,AB,A60PM,CAP,347164
3473199,a0o6g00000H9R5DAAV,a0i6g00000AhmJnAAJ,a0i6g00000AhmJnAAJ,0016g00002RJsoTAAT,347165,AB,A60PM,CAP,347165
3473200,a0o6g00000H9R5EAAV,a0i6g00000AhljKAAR,a0i6g00000AhljKAAR,0016g00002RJsn2AAD,347168,AB,A60PM,CAP,347168
3473201,a0o6g00000H9R5IAAV,a0i6g00000AhmMvAAJ,a0i6g00000AhmMvAAJ,0016g00002RJwWKAA1,347172,AB,A60PM,CAP,347172
3473202,a0o6g00000H9R5LAAV,a0i6g00000AhmFFAAZ,a0i6g00000AhmFFAAZ,0016g00002RJtxVAAT,543985,AA,A48PM,CAP,543985
3473203,a0o6g00000H9R5MAAV,a0i6g00000AhlpUAAR,a0i6g00000AhlpUAAR,0016g00002RJpmFAAT,89470,AC,A60PM,CAP,89470
3473204,a0o6g00000H9R5TAAV,a0i6g00000AhllyAAB,a0i6g00000AhllyAAB,0016g00002RJqStAAL,350879,AA,A48PU,CAP,350879
3473205,a0o6g00000H9R5WAAV,a0i6g00000AhmNaAAJ,a0i6g00000AhmNaAAJ,0016g00002RJvpWAAT,143832,AA,PUA48,CAP,143832
3473206,a0o6g00000H9R5XAAV,a0i6g00000Ahlm5AAB,a0i6g00000Ahlm5AAB,0016g00002RJnhwAAD,10627,AD,A60PM,CAP,10627
3473207,a0o6g00000H9R5aAAF,a0i6g00000AhmBUAAZ,a0i6g00000AhmBUAAZ,0016g00002RJvOyAAL,89472,AC,A60PM,CAP,89472
3473208,a0o6g00000H9R5cAAF,a0i6g00000AhlpGAAR,a0i6g00000AhlpGAAR,0016g00002RJzXkAAL,350892,AA,A48PU,CAP,350892
3473209,a0o6g00000H9R5dAAF,a0i6g00000AhlpIAAR,a0i6g00000AhlpIAAR,0016g00002RJpRiAAL,347218,AB,A60PM,CAP,347218
3473210,a0o6g00000H9R5fAAF,a0i6g00000AhlmLAAR,a0i6g00000AhlmLAAR,0016g00002RJxn5AAD,306352,AA,A36PU,CAP,306352
3473211,a0o6g00000H9R5lAAF,a0i6g00000AhlmaAAB,a0i6g00000AhlmaAAB,0016g00002RJsAZAA1,544002,AA,A48PM,CAP,544002
3473212,a0o6g00000H9R5mAAF,a0i6g00000AhlmdAAB,a0i6g00000AhlmdAAB,0016g00002RJncgAAD,544003,AA,A48PM,CAP,544003
3473213,a0o6g00000H9R5nAAF,a0i6g00000AhlmhAAB,a0i6g00000AhlmhAAB,0016g00002RJlfZAAT,347227,AB,A60PM,CAP,347227
3473214,a0o6g00000H9R5oAAF,a0i6g00000AhlmkAAB,a0i6g00000AhlmkAAB,0016g00002RJyPsAAL,347228,AB,A60PM,CAP,347228
3473215,a0o6g00000H9R5pAAF,a0i6g00000AhmX3AAJ,a0i6g00000AhmX3AAJ,0016g00002RJoAmAAL,10634,AD,A60PM,CAP,10634
3473216,a0o6g00000H9R5rAAF,a0i6g00000AhlmrAAB,a0i6g00000AhlmrAAB,0016g00002RJuxTAAT,89512,AC,A60PM,CAP,89512
3473217,a0o6g00000H9R5wAAF,a0i6g00000Ahlt8AAB,a0i6g00000Ahlt8AAB,0016g00002RJqpkAAD,347235,AB,A60PM,CAP,347235
3473218,a0o6g00000H9R5yAAF,a0i6g00000AhltDAAR,a0i6g00000AhltDAAR,0016g00002RJmcdAAD,143839,AA,PUA48,CAP,143839
3473219,a0o6g00000H9R5zAAF,a0i6g00000AhmR4AAJ,a0i6g00000AhmR4AAJ,0016g00002RJvOuAAL,347239,AB,A60PM,CAP,347239
3473220,a0o6g00000H9R65AAF,a0i6g00000AhmGDAAZ,a0i6g00000AhmGDAAZ,0016g00002RJxgzAAD,10635,AD,A60PM,CAP,10635
3473221,a0o6g00000H9R6CAAV,a0i6g00000AhlqnAAB,a0i6g00000AhlqnAAB,0016g00002RJyIcAAL,347252,AB,A60PM,CAP,347252
3473222,a0o6g00000H9R6LAAV,a0i6g00000Ahlr6AAB,a0i6g00000Ahlr6AAB,0016g00002RJpjaAAD,143844,AA,PUA48,CAP,143844
3473223,a0o6g00000H9R6MAAV,a0i6g00000AhlrAAAR,a0i6g00000AhlrAAAR,0016g00002RK04PAAT,347261,AB,A60PM,CAP,347261
3473224,a0o6g00000H9R6NAAV,a0i6g00000AhlrCAAR,a0i6g00000AhlrCAAR,0016g00002RJv3wAAD,347262,AB,A60PM,CAP,347262
3473225,a0o6g00000H9R6OAAV,a0i6g00000AhlrDAAR,a0i6g00000AhlrDAAR,0016g00002RJtlNAAT,347263,AB,A60PM,CAP,347263
3473226,a0o6g00000H9R6PAAV,a0i6g00000AhlrEAAR,a0i6g00000AhlrEAAR,0016g00002RK1xFAAT,544012,AA,A48PM,CAP,544012
3473227,a0o6g00000H9R6WAAV,a0i6g00000Ahln3AAB,a0i6g00000Ahln3AAB,0016g00002RJqyhAAD,121252,AB,A48PM,CAP,121252
3473228,a0o6g00000H9R6XAAV,a0i6g00000Ahln6AAB,a0i6g00000Ahln6AAB,0016g00002RJtIxAAL,216588,AA,PUA24,CAP,216588
3473229,a0o6g00000H9R6bAAF,a0i6g00000AhmMcAAJ,a0i6g00000AhmMcAAJ,0016g00002RJncoAAD,89475,AC,A60PM,CAP,89475
3473230,a0o6g00000H9R6fAAF,a0i6g00000AhlnVAAR,a0i6g00000AhlnVAAR,0016g00002RJxfiAAD,89479,AC,A60PM,CAP,89479
3473231,a0o6g00000H9R6hAAF,a0i6g00000AhlncAAB,a0i6g00000AhlncAAB,0016g00002RJrvjAAD,89481,AC,A60PM,CAP,89481
3473232,a0o6g00000H9R6iAAF,a0i6g00000AhmBiAAJ,a0i6g00000AhmBiAAJ,0016g00002RJyVFAA1,347182,AB,A60PM,CAP,347182
3473233,a0o6g00000H9R6jAAF,a0i6g00000AhlngAAB,a0i6g00000AhlngAAB,0016g00002RJoHpAAL,377,AE,A60PM,CAP,377
3473234,a0o6g00000H9R6kAAF,a0i6g00000AhmNcAAJ,a0i6g00000AhmNcAAJ,0016g00002RJnhqAAD,143834,AA,PUA48,CAP,143834
3473235,a0o6g00000H9R6nAAF,a0i6g00000AhlnrAAB,a0i6g00000AhlnrAAB,0016g00002RJtoOAAT,381,AE,A60PM,CAP,381
3473236,a0o6g00000H9R6xAAF,a0i6g00000Ahlo4AAB,a0i6g00000Ahlo4AAB,0016g00002RJvpXAAT,50992,AA,PUC12,CAP,50992
3473237,a0o6g00000H9R6yAAF,a0i6g00000AhmRdAAJ,a0i6g00000AhmRdAAJ,0016g00002RJoY1AAL,89492,AC,A60PM,CAP,89492
3473238,a0o6g00000H9R6zAAF,a0i6g00000AhloAAAR,a0i6g00000AhloAAAR,0016g00002RJzGyAAL,89494,AC,A60PM,CAP,89494
3473239,a0o6g00000H9R70AAF,a0i6g00000AhloDAAR,a0i6g00000AhloDAAR,0016g00002RJzGwAAL,89496,AC,A60PM,CAP,89496
3473240,a0o6g00000H9R72AAF,a0i6g00000AhmR5AAJ,a0i6g00000AhmR5AAJ,0016g00002RJp5uAAD,89500,AC,A60PM,CAP,89500
3473241,a0o6g00000H9R74AAF,a0i6g00000AhmCVAAZ,a0i6g00000AhmCVAAZ,0016g00002RJnrWAAT,89504,AC,A60PM,CAP,89504
3473242,a0o6g00000H9R7DAAV,a0i6g00000AhlolAAB,a0i6g00000AhlolAAB,0016g00002RJlfYAAT,347192,AB,A60PM,CAP,347192
3473243,a0o6g00000H9R7EAAV,a0i6g00000AhlooAAB,a0i6g00000AhlooAAB,0016g00002RJy4qAAD,347194,AB,A60PM,CAP,347194
3473244,a0o6g00000H9R7LAAV,a0i6g00000AhmMaAAJ,a0i6g00000AhmMaAAJ,0016g00002RJlskAAD,347208,AB,A60PM,CAP,347208
3473245,a0o6g00000H9R7MAAV,a0i6g00000Ahlp2AAB,a0i6g00000Ahlp2AAB,0016g00002RJzLCAA1,89510,AC,A60PM,CAP,89510
3473246,a0o6g00000H9R7NAAV,a0i6g00000Ahlp3AAB,a0i6g00000Ahlp3AAB,0016g00002RJmeLAAT,350890,AA,B48PU,CAP,350890
3473247,a0o6g00000H9R7PAAV,a0i6g00000Ahlp7AAB,a0i6g00000Ahlp7AAB,0016g00002RJnmeAAD,350891,AA,B48PU,CAP,350891
3473248,a0o6g00000H9R7QAAV,a0i6g00000Ahlp9AAB,a0i6g00000Ahlp9AAB,0016g00002RJp4AAAT,347213,AB,A60PM,CAP,347213
3473249,a0o6g00000H9R7RAAV,a0i6g00000AhlpDAAR,a0i6g00000AhlpDAAR,0016g00002RJzwiAAD,347214,AB,A60PM,CAP,347214
3473250,a0o6g00000H9R7VAAV,a0i6g00000Ahm9LAAR,a0i6g00000Ahm9LAAR,0016g00002RJv4EAAT,350834,AA,A48PU,CAP,350834
3473251,a0o6g00000H9R7ZAAV,a0i6g00000AhlhxAAB,a0i6g00000AhlhxAAB,0016g00002RJqz0AAD,121219,AB,A48PM,CAP,121219
3473252,a0o6g00000H9R7aAAF,a0i6g00000Ahli0AAB,a0i6g00000Ahli0AAB,0016g00002RK1zgAAD,350836,AA,A48PU,CAP,350836
3473253,a0o6g00000H9R7hAAF,a0i6g00000AhmQ1AAJ,a0i6g00000AhmQ1AAJ,0016g00002RJwP0AAL,121223,AB,A48PM,CAP,121223
3473254,a0o6g00000H9R7jAAF,a0i6g00000AhlfOAAR,a0i6g00000AhlfOAAR,0016g00002RJt3yAAD,50979,AA,PUA12,CAP,50979
3473255,a0o6g00000H9R7kAAF,a0i6g00000AhlfRAAR,a0i6g00000AhlfRAAR,0016g00002RK1qhAAD,347103,AB,A60PM,CAP,347103
3473256,a0o6g00000H9R7tAAF,a0i6g00000AhlfjAAB,a0i6g00000AhlfjAAB,0016g00002RJyV1AAL,347115,AB,A60PM,CAP,347115
3473257,a0o6g00000H9R7vAAF,a0i6g00000Ahm9hAAB,a0i6g00000Ahm9hAAB,0016g00002RJqS8AAL,347118,AB,A60PM,CAP,347118
3473258,a0o6g00000H9R7xAAF,a0i6g00000AhllnAAB,a0i6g00000AhllnAAB,0016g00002RJtpcAAD,10593,AD,A60PM,CAP,10593
3473259,a0o6g00000H9R7yAAF,a0i6g00000AhmNUAAZ,a0i6g00000AhmNUAAZ,0016g00002RJx10AAD,12694,AB,PUH48,CAP,12694
3473260,a0o6g00000H9R87AAF,a0i6g00000AhmOoAAJ,a0i6g00000AhmOoAAJ,0016g00002RJyICAA1,347124,AB,A60PM,CAP,347124
3473261,a0o6g00000H9R88AAF,a0i6g00000AhlifAAB,a0i6g00000AhlifAAB,0016g00002RJycPAAT,347126,AB,A60PM,CAP,347126
3473262,a0o6g00000H9R89AAF,a0i6g00000AhmD5AAJ,a0i6g00000AhmD5AAJ,0016g00002RJpa7AAD,347128,AB,A60PM,CAP,347128
3473263,a0o6g00000H9R8FAAV,a0i6g00000AhljaAAB,a0i6g00000AhljaAAB,0016g00002RJvyPAAT,543965,AA,A48PM,CAP,543965
3473264,a0o6g00000H9R8HAAV,a0i6g00000AhljeAAB,a0i6g00000AhljeAAB,0016g00002RK0LOAA1,10602,AD,A60PM,CAP,10602
3473265,a0o6g00000H9R8KAAV,a0i6g00000AhmRKAAZ,a0i6g00000AhmRKAAZ,0016g00002RJraIAAT,347135,AB,A60PM,CAP,347135
3473266,a0o6g00000H9R8MAAV,a0i6g00000AhljlAAB,a0i6g00000AhljlAAB,0016g00002RJoqiAAD,347137,AB,A60PM,CAP,347137
3473267,a0o6g00000H9R8PAAV,a0i6g00000AhmLiAAJ,a0i6g00000AhmLiAAJ,0016g00002RJw7xAAD,347142,AB,A60PM,CAP,347142
3473268,a0o6g00000H9R8SAAV,a0i6g00000Ahlk5AAB,a0i6g00000Ahlk5AAB,0016g00002RJpMuAAL,347144,AB,A60PM,CAP,347144
3473269,a0o6g00000H9R8WAAV,a0i6g00000AhlkLAAR,a0i6g00000AhlkLAAR,0016g00002RJpy2AAD,347151,AB,A60PM,CAP,347151
3473270,a0o6g00000H9R8YAAV,a0i6g00000AhlkOAAR,a0i6g00000AhlkOAAR,0016g00002RJtoIAAT,347154,AB,A60PM,CAP,347154
3473271,a0o6g00000H9R8ZAAV,a0i6g00000AhlkTAAR,a0i6g00000AhlkTAAR,0016g00002RJyEkAAL,89421,AC,A60PM,CAP,89421
3473272,a0o6g00000H9R8dAAF,a0i6g00000AhmWrAAJ,a0i6g00000AhmWrAAJ,0016g00002RJpfwAAD,121241,AB,A48PM,CAP,121241
3473273,a0o6g00000H9R8eAAF,a0i6g00000AhlkYAAR,a0i6g000005SxBQAA0,0016g00002RJmJlAAL,350860,AA,A48PU,CAP,350860
3473274,a0o6g00000H9R8fAAF,a0i6g00000AhlkbAAB,a0i6g00000AhlkbAAB,0016g00002RJna7AAD,350862,AA,A48PU,CAP,350862
3473275,a0o6g00000H9R8hAAF,a0i6g00000Ahm8HAAR,a0i6g00000Ahm8HAAR,0016g00002RJn2ZAAT,89427,AC,A60PM,CAP,89427
3473276,a0o6g00000H9R8kAAF,a0i6g00000AhlkkAAB,a0i6g00000AhlkkAAB,0016g00002RJx9yAAD,89430,AC,A60PM,CAP,89430
3473277,a0o6g00000H9R8nAAF,a0i6g00000AhmCBAAZ,a0i6g00000AhmCBAAZ,0016g00002RJn2aAAD,89437,AC,A60PM,CAP,89437
3473278,a0o6g00000H9R8pAAF,a0i6g00000AhmJRAAZ,a0i6g00000AhmJRAAZ,0016g00002RK1TqAAL,89440,AC,A60PM,CAP,89440
3473279,a0o6g00000H9R8qAAF,a0i6g00000AhmWYAAZ,a0i6g00000AhmWYAAZ,0016g00002RJrYeAAL,89441,AC,A60PM,CAP,89441
3473280,a0o6g00000H9R8rAAF,a0i6g00000AhllAAAR,a0i6g00000AhllAAAR,0016g00002RK1fRAAT,143829,AA,PUA48,CAP,143829
3473281,a0o6g00000H9R8sAAF,a0i6g00000AhllAAAR,a0i6g00000AhllAAAR,0016g00002RK1fRAAT,89452,AC,A60PM,CAP,89452
3473282,a0o6g00000H9R8tAAF,a0i6g00000AhllCAAR,a0i6g00000AhllCAAR,0016g00002RJmjQAAT,89446,AC,A60PM,CAP,89446
3473283,a0o6g00000H9R8yAAF,a0i6g00000AhllNAAR,a0i6g00000AhllNAAR,0016g00002RJrVbAAL,89457,AC,A60PM,CAP,89457
3473284,a0o6g00000H9R8zAAF,a0i6g00000AhllOAAR,a0i6g00000AhllOAAR,0016g00002RJnCKAA1,89458,AC,A60PM,CAP,89458
3473285,a0o6g00000H9R90AAF,a0i6g00000AhllQAAR,a0i6g00000AhllQAAR,0016g00002RJnrwAAD,89460,AC,A60PM,CAP,89460
3473286,a0o6g00000H9R94AAF,a0i6g00000AhllUAAR,a0i6g00000AhllUAAR,0016g00002RJumIAAT,89462,AC,A60PM,CAP,89462
3473287,a0o6g00000H9R95AAF,a0i6g00000AhllVAAR,a0i6g00000AhllVAAR,0016g00002RJumLAAT,89463,AC,A60PM,CAP,89463
3473288,a0o6g00000H9R96AAF,a0i6g00000AhllbAAB,a0i6g00000AhllbAAB,0016g00002RJpfoAAD,347161,AB,A60PM,CAP,347161
3473289,a0o6g00000H9R9CAAV,a0i6g00000AhmWNAAZ,a0i6g00000AhmWNAAZ,0016g00002RJp41AAD,347278,AB,A60PM,CAP,347278
3473290,a0o6g00000H9R9HAAV,a0i6g00000AhlvWAAR,a0i6g00000AhlvWAAR,0016g00002RJycWAAT,143858,AA,PUA48,CAP,143858
3473291,a0o6g00000H9R9JAAV,a0i6g00000AhmB1AAJ,a0i6g00000AhmB1AAJ,0016g00002RJmZVAA1,89585,AC,A60PM,CAP,89585
3473292,a0o6g00000H9R9KAAV,a0i6g00000AhmULAAZ,a0i6g00000AhmULAAZ,0016g00002RJpltAAD,10658,AD,A60PM,CAP,10658
3473293,a0o6g00000H9R9MAAV,a0i6g00000AhlvlAAB,a0i6g00000AhlvlAAB,0016g00002RJoXqAAL,347283,AB,A60PM,CAP,347283
3473294,a0o6g00000H9R9OAAV,a0i6g00000AhlvrAAB,a0i6g00000AhlvrAAB,0016g00002RJxgjAAD,350928,AA,A48PU,CAP,350928
3473295,a0o6g00000H9R9SAAV,a0i6g00000AhlvzAAB,a0i6g00000AhlvzAAB,0016g00002RJnq9AAD,143861,AA,PUA48,CAP,143861
3473296,a0o6g00000H9R9TAAV,a0i6g00000Ahlw4AAB,a0i6g00000Ahlw4AAB,0016g00002RJv4AAAT,347291,AB,A60PM,CAP,347291
3473297,a0o6g00000H9R9YAAV,a0i6g00000AhmPUAAZ,a0i6g00000AhmPUAAZ,0016g00002RK1dQAAT,347297,AB,A60PM,CAP,347297
3473298,a0o6g00000H9R9bAAF,a0i6g00000AhlwKAAR,a0i6g00000AhlwKAAR,0016g00002RJnJKAA1,143862,AA,PUF48,CAP,143862
3473299,a0o6g00000H9R9dAAF,a0i6g00000AhlwOAAR,a0i6g00000AhlwOAAR,0016g00002RJx4IAAT,350935,AA,A48PU,CAP,350935
3473300,a0o6g00000H9R9jAAF,a0i6g00000AhlwZAAR,a0i6g00000AhlwZAAR,0016g00002RK04kAAD,121296,AB,A48PM,CAP,121296
3473301,a0o6g00000H9R9kAAF,a0i6g00000AhmDVAAZ,a0i6g00000AhmDVAAZ,0016g00002RJwprAAD,89586,AC,A60PM,CAP,89586
3473302,a0o6g00000H9R9qAAF,a0i6g00000AhlwlAAB,a0i6g00000AhlwlAAB,0016g00002RJoYZAA1,350940,AA,A48PU,CAP,350940
3473303,a0o6g00000H9R9uAAF,a0i6g00000AhlwqAAB,a0i6g00000AhlwqAAB,0016g00002RJwyKAAT,121297,AB,A48PM,CAP,121297
3473304,a0o6g00000H9RA1AAN,a0i6g00000AhmHqAAJ,a0i6g00000AhmHqAAJ,0016g00002RJmNoAAL,347318,AB,A60PM,CAP,347318
3473305,a0o6g00000H9RA4AAN,a0i6g00000AhluGAAR,a0i6g00000AhluGAAR,0016g00002RJocTAAT,3526,AB,PUD36,CAP,3526
3473306,a0o6g00000H9RA5AAN,a0i6g00000AhluIAAR,a0i6g00000AhluIAAR,0016g00002RJxA3AAL,89593,AC,A60PM,CAP,89593
3473307,a0o6g00000H9RA8AAN,a0i6g00000AhmXEAAZ,a0i6g00000AhmXEAAZ,0016g00002RJnNgAAL,306378,AA,A36PU,CAP,306378
3473308,a0o6g00000H9RABAA3,a0i6g00000AhluPAAR,a0i6g00000AhluPAAR,0016g00002RJxMHAA1,10668,AD,A60PM,CAP,10668
3473309,a0o6g00000H9RAEAA3,a0i6g00000AhluVAAR,a0i6g00000AhluVAAR,0016g00002RJvF5AAL,544051,AA,A48PM,CAP,544051
3473310,a0o6g00000H9RAHAA3,a0i6g00000AhluYAAR,a0i6g00000AhluYAAR,0016g00002RJukPAAT,544052,AA,C48PM,CAP,544052
3473311,a0o6g00000H9RALAA3,a0i6g00000Ahm0kAAB,a0i6g00000Ahm0kAAB,0016g00002RJvfsAAD,143871,AA,PUF48,CAP,143871
3473312,a0o6g00000H9RAOAA3,a0i6g00000AhlxBAAR,a0i6g00000AhlxBAAR,0016g00002RJnGpAAL,544056,AA,A48PM,CAP,544056
3473313,a0o6g00000H9RAUAA3,a0i6g00000Ahm9QAAR,a0i6g00000Ahm9QAAR,0016g00002RJvjRAAT,347331,AB,A60PM,CAP,347331
3473314,a0o6g00000H9RAWAA3,a0i6g00000AhmKjAAJ,a0i6g00000AhmKjAAJ,0016g00002RJwhNAAT,347374,AB,A60PM,CAP,347374
3473315,a0o6g00000H9RAbAAN,a0i6g00000Ahm0DAAR,a0i6g00000Ahm0DAAR,0016g00002RJwTnAAL,10674,AD,A60PM,CAP,10674
3473316,a0o6g00000H9RAcAAN,a0i6g00000Ahm0FAAR,a0i6g00000Ahm0FAAR,0016g00002RJnrPAAT,10675,AD,A60PM,CAP,10675
3473317,a0o6g00000H9RAdAAN,a0i6g00000AhmHBAAZ,a0i6g00000AhmHBAAZ,0016g00002RJm5WAAT,143882,AA,PUH48,CAP,143882
3473318,a0o6g00000H9RAgAAN,a0i6g00000Ahm0QAAR,a0i6g00000Ahm0QAAR,0016g00002RJm6wAAD,347384,AB,A60PM,CAP,347384
3473319,a0o6g00000H9RAiAAN,a0i6g00000Ahm0RAAR,a0i6g00000Ahm0RAAR,0016g00002RJm2DAAT,347388,AB,B60PM,CAP,347388
3473320,a0o6g00000H9RAmAAN,a0i6g00000Ahm0bAAB,a0i6g00000Ahm0bAAB,0016g00002RJm0NAAT,347391,AB,A60PM,CAP,347391
3473321,a0o6g00000H9RAqAAN,a0i6g00000AhlxUAAR,a0i6g00000AhlxUAAR,0016g00002RK0SMAA1,350948,AA,B48PU,CAP,350948
3473322,a0o6g00000H9RAtAAN,a0i6g00000Ahm93AAB,a0i6g00000Ahm93AAB,0016g00002RJqbNAAT,10670,AD,B60PM,CAP,10670
3473323,a0o6g00000H9RAwAAN,a0i6g00000AhlyMAAR,a0i6g00000AhlyMAAR,0016g00002RK1qVAAT,89598,AC,A60PM,CAP,89598
3473324,a0o6g00000H9RAyAAN,a0i6g00000AhmRyAAJ,a0i6g00000AhmRyAAJ,0016g00002RK0x5AAD,89600,AC,A60PM,CAP,89600
3473325,a0o6g00000H9RAzAAN,a0i6g00000AhmBPAAZ,a0i6g00000AhmBPAAZ,0016g00002RJvfoAAD,544063,AA,B48PM,CAP,544063
3473326,a0o6g00000H9RB3AAN,a0i6g00000AhlyYAAR,a0i6g00000AhlyYAAR,0016g00002RJmjHAAT,350950,AA,B48PU,CAP,350950
3473327,a0o6g00000H9RB5AAN,a0i6g00000AhlybAAB,a0i6g00000AhlybAAB,0016g00002RK0x6AAD,4069,AB,A36PM,CAP,4069
3473328,a0o6g00000H9RB9AAN,a0i6g00000Ahm95AAB,a0i6g00000Ahm95AAB,0016g00002RJoRlAAL,89604,AC,A60PM,CAP,89604
3473329,a0o6g00000H9RBDAA3,a0i6g00000AhlylAAB,a0i6g00000AhlylAAB,0016g00002RJwwWAAT,89610,AC,A60PM,CAP,89610
3473330,a0o6g00000H9RBEAA3,a0i6g00000AhlyoAAB,a0i6g00000AhlyoAAB,0016g00002RJmVKAA1,347348,AB,A60PM,CAP,347348
3473331,a0o6g00000H9RBKAA3,a0i6g00000AhlyuAAB,a0i6g00000AhlyuAAB,0016g00002RJvfpAAD,347355,AB,A60PM,CAP,347355
3473332,a0o6g00000H9RBNAA3,a0i6g00000AhlyyAAB,a0i6g00000AhlyyAAB,0016g00002RJx2KAAT,89616,AC,A60PM,CAP,89616
3473333,a0o6g00000H9RBRAA3,a0i6g00000Ahlz6AAB,a0i6g00000Ahlz6AAB,0016g00002RK22BAAT,89622,AC,A60PM,CAP,89622
3473334,a0o6g00000H9RBTAA3,a0i6g00000AhlzAAAR,a0i6g00000AhlzAAAR,0016g00002RJyITAA1,89624,AC,A60PM,CAP,89624
3473335,a0o6g00000H9RBWAA3,a0i6g00000AhmN5AAJ,a0i6g00000AhmN5AAJ,0016g00002RJnR8AAL,10673,AD,A60PM,CAP,10673
3473336,a0o6g00000H9RBXAA3,a0i6g00000AhlzFAAR,a0i6g00000AhlzFAAR,0016g00002RJu1ZAAT,426,AE,A60PM,CAP,426
3473337,a0o6g00000H9RBZAA3,a0i6g00000AhlzGAAR,a0i6g00000AhlzGAAR,0016g00002RJmUzAAL,427,AE,A60PM,CAP,427
3473338,a0o6g00000H9RBdAAN,a0i6g00000AhlzQAAR,a0i6g00000AhlzQAAR,0016g00002RJlrZAAT,347357,AB,A60PM,CAP,347357
3473339,a0o6g00000H9RByAAN,a0i6g00000AhlrVAAR,a0i6g00000AhlrVAAR,0016g00002RJmllAAD,89519,AC,A60PM,CAP,89519
3473340,a0o6g00000H9RC5AAN,a0i6g00000Ahm9YAAR,a0i6g00000Ahm9YAAR,0016g00002RJxcAAAT,121270,AB,A48PM,CAP,121270
3473341,a0o6g00000H9RC6AAN,a0i6g00000AhlrrAAB,a0i6g00000AhlrrAAB,0016g00002RJwO3AAL,89530,AC,A60PM,CAP,89530
3473342,a0o6g00000H9RCAAA3,a0i6g00000AhlrzAAB,a0i6g00000AhlrzAAB,0016g00002RK02lAAD,89535,AC,A60PM,CAP,89535
3473343,a0o6g00000H9RCBAA3,a0i6g00000Ahls2AAB,a0i6g00000Ahls2AAB,0016g00002RJpr8AAD,389,AE,A60PM,CAP,389
3473344,a0o6g00000H9RCEAA3,a0i6g00000AhmJqAAJ,a0i6g00000AhmJqAAJ,0016g00002RJxY3AAL,89538,AC,A60PM,CAP,89538
3473345,a0o6g00000H9RCFAA3,a0i6g00000AhlsEAAR,a0i6g00000AhlsEAAR,0016g00002RJme1AAD,89541,AC,A60PM,CAP,89541
3473346,a0o6g00000H9RCGAA3,a0i6g00000AhmB8AAJ,a0i6g00000AhmB8AAJ,0016g00002RJmieAAD,89542,AC,A60PM,CAP,89542
3473347,a0o6g00000H9RCHAA3,a0i6g00000AhmCeAAJ,a0i6g00000AhmCeAAJ,0016g00002RJp5SAAT,89543,AC,A60PM,CAP,89543
3473348,a0o6g00000H9RCKAA3,a0i6g00000AhlsLAAR,a0i6g00000AhlsLAAR,0016g00002RJqRwAAL,89545,AC,A60PM,CAP,89545
